Unnamed: 0,Un_Named,Date,Infrastructure_Machineries,Daily_Sales_Percentage,Daily_Sales_Quantity,Market_Share,Political,Marketing,Budget,Customer_Id,Region
473,473,3/20/2019,Tele Handlers ,0.034874042,74,35,1,1,5078.56,CUST00474,Michaelton
479,479,3/21/2019,Tele Handlers ,0.02726277,73,35,1,1,5078.56,CUST00480,Shannonburgh
485,485,3/22/2019,Tele Handlers ,0.029110823,91,35,1,1,5078.56,CUST00486,Lake Jeremyton
491,491,3/23/2019,Tele Handlers ,0.027370308,71,35,1,1,5078.56,CUST00492,Oliverstad
497,497,3/24/2019,Tele Handlers ,0.033687145,60,35,1,1,5078.56,CUST00498,North Stevenview
503,503,3/25/2019,Tele Handlers ,0.037494772,67,35,1,1,5078.56,CUST00504,Shawnfurt
509,509,3/26/2019,Tele Handlers ,0.035355969,81,35,1,1,5078.56,CUST00510,Tylerborough
515,515,3/27/2019,Tele Handlers ,0.036180424,76,35,1,1,5078.56,CUST00516,Smithshire
521,521,3/28/2019,Tele Handlers ,0.039784925,70,35,1,1,5078.56,CUST00522,Port Jeremiah
527,527,3/29/2019,Tele Handlers ,0.039605696,76,35,1,1,5078.56,CUST00528,Durhamchester
533,533,3/30/2019,Tele Handlers ,0.031914767,70,35,1,1,5078.56,CUST00534,Adamsville
539,539,3/31/2019,Tele Handlers ,0.027449965,72,35,1,1,5078.56,CUST00540,North Carolstad
545,545,4/1/2019,Tele Handlers ,0.034463806,26,35,1,0,5078.56,CUST00546,Stacymouth
551,551,4/2/2019,Tele Handlers ,0.038629891,14,35,1,0,5078.56,CUST00552,South Timothy
557,557,4/3/2019,Tele Handlers ,0.025637758,1,35,1,0,5078.56,CUST00558,New Scottchester
563,563,4/4/2019,Tele Handlers ,0.028812108,18,35,1,0,5078.56,CUST00564,Roachport
569,569,4/5/2019,Tele Handlers ,0.03216967,16,35,1,0,5078.56,CUST00570,New Stevenhaven
575,575,3/15/2025,Tele Handlers ,0.030429155,19,35,1,0,5078.56,CUST00576,Reyestown
581,581,4/7/2019,Tele Handlers ,0.032918451,16,35,1,0,5078.56,CUST00582,Kevinstad
587,587,4/8/2019,Tele Handlers ,0.029616648,40,35,1,0,5078.56,CUST00588,South Markhaven
593,593,4/9/2019,Tele Handlers ,0.024112317,1,35,1,0,5078.56,CUST00594,East Alexander
599,599,4/10/2019,Tele Handlers ,0.0310465,29,35,1,0,5078.56,CUST00600,New Brittany
605,605,4/11/2019,Tele Handlers ,0.037721796,28,35,1,0,5078.56,CUST00606,Santosberg
611,611,4/12/2019,Tele Handlers ,0.035710445,25,35,1,0,5078.56,CUST00612,Jeremyberg
617,617,4/13/2019,Tele Handlers ,0.028760331,19,35,1,0,5078.56,CUST00618,Millerview
623,623,4/14/2019,Tele Handlers ,0.026968037,14,35,1,0,5078.56,CUST00624,Mccarthymouth
629,629,4/15/2019,Tele Handlers ,0.030620333,30,35,1,0,5078.56,CUST00630,Hardybury
635,635,4/16/2019,Tele Handlers ,0.032464403,23,35,1,0,5078.56,CUST00636,New Claudiaborough
641,641,4/17/2019,Tele Handlers ,0.0378373,25,35,1,0,5078.56,CUST00642,East Kariview
647,647,4/18/2019,Tele Handlers ,0.03203027,5,35,1,0,5078.56,CUST00648,Wilsonhaven
653,653,4/19/2019,Tele Handlers ,0.029959176,15,35,1,0,5078.56,CUST00654,South Sean
659,659,4/20/2019,Tele Handlers ,0.034874042,17,35,1,0,5078.56,CUST00660,New Wendy
665,665,4/21/2019,Tele Handlers ,0.02726277,4,35,1,0,5078.56,CUST00666,Berryberg
671,671,4/22/2019,Tele Handlers ,0.029110823,40,35,1,0,5078.56,CUST00672,Natashabury
677,677,4/23/2019,Tele Handlers ,0.027370308,9,35,1,0,5078.56,CUST00678,West Brendafort
683,683,4/24/2019,Tele Handlers ,0.033687145,22,35,1,0,5078.56,CUST00684,Lake Gary
689,689,4/25/2019,Tele Handlers ,0.037494772,18,35,1,0,5078.56,CUST00690,South Courtneybury
695,695,4/26/2019,Tele Handlers ,0.035355969,33,35,1,0,5078.56,CUST00696,Pamelaside
701,701,4/27/2019,Tele Handlers ,0.036180424,14,35,1,0,5078.56,CUST00702,Riverabury
707,707,4/28/2019,Tele Handlers ,0.039784925,12,35,1,0,5078.56,CUST00708,New Davidville
713,713,4/29/2019,Tele Handlers ,0.039605696,14,35,1,0,5078.56,CUST00714,Matthewfort
719,719,4/30/2019,Tele Handlers ,0.031914767,8,35,1,0,5078.56,CUST00720,Lake Madison
725,725,3/15/2025,Tele Handlers ,0.034463806,14,35,1,0,5078.56,CUST00726,Brownland
731,731,5/2/2019,Tele Handlers ,0.038629891,34,35,1,0,5078.56,CUST00732,South Sydney
737,737,5/3/2019,Tele Handlers ,0.025637758,3,35,1,0,5078.56,CUST00738,Elizabethside
743,743,5/4/2019,Tele Handlers ,0.028812108,23,35,1,0,5078.56,CUST00744,Danielfurt
749,749,5/5/2019,Tele Handlers ,0.03216967,25,35,1,0,5078.56,CUST00750,South Jenniferton
755,755,5/6/2019,Tele Handlers ,0.030429155,13,35,1,0,5078.56,CUST00756,Markside
761,761,5/7/2019,Tele Handlers ,0.032918451,7,35,1,0,5078.56,CUST00762,Martinville
767,767,5/8/2019,Tele Handlers ,0.029616648,1,35,1,0,5078.56,CUST00768,Christopherborough
773,773,5/9/2019,Tele Handlers ,0.024112317,19,35,1,0,5078.56,CUST00774,Teresafort
779,779,5/10/2019,Tele Handlers ,0.0310465,18,35,1,0,5078.56,CUST00780,Kimberlyland
785,785,5/11/2019,Tele Handlers ,0.037721796,28,35,1,0,5078.56,CUST00786,Stevenview
791,791,5/12/2019,Tele Handlers ,0.035710445,22,35,1,0,5078.56,CUST00792,Lake Josephberg
797,797,5/13/2019,Tele Handlers ,0.028760331,19,35,1,0,5078.56,CUST00798,Chelseytown
803,803,5/14/2019,Tele Handlers ,0.026968037,22,35,1,0,5078.56,CUST00804,Blackwellbury
809,809,5/15/2019,Tele Handlers ,0.030620333,20,35,1,0,5078.56,CUST00810,South Jenniferchester
815,815,5/16/2019,Tele Handlers ,0.032464403,21,35,1,0,5078.56,CUST00816,Danielmouth
821,821,5/17/2019,Tele Handlers ,0.0378373,16,35,1,0,5078.56,CUST00822,Wheelerland
827,827,5/18/2019,Tele Handlers ,0.03203027,17,35,1,0,5078.56,CUST00828,South Julieport
833,833,5/19/2019,Tele Handlers ,0.029959176,32,35,1,0,5078.56,CUST00834,Carlsonport
839,839,5/20/2019,Tele Handlers ,0.034874042,24,35,1,0,5078.56,CUST00840,Patriciabury
845,845,5/21/2019,Tele Handlers ,0.02726277,21,35,1,0,5078.56,CUST00846,Andradefort
851,851,5/22/2019,Tele Handlers ,0.029110823,19,35,1,0,5078.56,CUST00852,Bankston
857,857,5/23/2019,Tele Handlers ,0.027370308,26,35,1,0,5078.56,CUST00858,Shawview
863,863,5/24/2019,Tele Handlers ,0.033687145,26,35,1,0,5078.56,CUST00864,Robertborough
869,869,5/25/2019,Tele Handlers ,0.037494772,11,35,1,0,5078.56,CUST00870,Mandymouth
875,875,3/15/2025,Tele Handlers ,0.035355969,6,35,1,0,5078.56,CUST00876,Elizabethchester
881,881,5/27/2019,Tele Handlers ,0.036180424,15,35,1,0,5078.56,CUST00882,Lake Claudia
887,887,5/28/2019,Tele Handlers ,0.039784925,17,35,1,0,5078.56,CUST00888,Hutchinsonshire
893,893,5/29/2019,Tele Handlers ,0.039605696,1,35,1,0,5078.56,CUST00894,Wellstown
899,899,5/30/2019,Tele Handlers ,0.031914767,9,35,1,0,5078.56,CUST00900,Prattmouth
905,905,5/31/2019,Tele Handlers ,0.027449965,29,35,1,0,5078.56,CUST00906,West George
911,911,6/1/2019,Tele Handlers ,0.034463806,41,35,1,0,5078.56,CUST00912,Garciatown
917,917,6/2/2019,Tele Handlers ,0.038629891,4,35,1,0,5078.56,CUST00918,East Robert
923,923,6/3/2019,Tele Handlers ,0.025637758,41,35,1,0,5078.56,CUST00924,New Duane
929,929,6/4/2019,Tele Handlers ,0.028812108,3,35,1,0,5078.56,CUST00930,East Claudiashire
935,935,6/5/2019,Tele Handlers ,0.03216967,1,35,1,0,5078.56,CUST00936,Audreyview
941,941,6/6/2019,Tele Handlers ,0.030429155,26,35,1,0,5078.56,CUST00942,Nguyenmouth
947,947,6/7/2019,Tele Handlers ,0.032918451,9,35,1,0,5078.56,CUST00948,Michealside
953,953,6/8/2019,Tele Handlers ,0.029616648,19,35,1,0,5078.56,CUST00954,West Derekmouth
959,959,6/9/2019,Tele Handlers ,0.024112317,15,35,1,0,5078.56,CUST00960,South Carlos
965,965,6/10/2019,Tele Handlers ,0.0310465,14,35,1,0,5078.56,CUST00966,Port Eric
971,971,6/11/2019,Tele Handlers ,0.037721796,1,35,1,0,5078.56,CUST00972,Port Mackenzie
977,977,6/12/2019,Tele Handlers ,0.035710445,37,35,1,0,5078.56,CUST00978,Thompsonmouth
983,983,6/13/2019,Tele Handlers ,0.028760331,9,35,1,0,5078.56,CUST00984,Katherinemouth
989,989,6/14/2019,Tele Handlers ,0.026968037,32,35,1,0,5078.56,CUST00990,Lake Douglas
995,995,6/15/2019,Tele Handlers ,0.030620333,41,35,1,0,5078.56,CUST00996,Jessicaberg
1001,1001,6/16/2019,Tele Handlers ,0.032464403,21,35,1,0,5078.56,CUST01002,Frazierberg
1007,1007,6/17/2019,Tele Handlers ,0.0378373,19,35,1,0,5078.56,CUST01008,Ramireztown
1013,1013,6/18/2019,Tele Handlers ,0.03203027,40,35,1,0,5078.56,CUST01014,North Amber
1019,1019,6/19/2019,Tele Handlers ,0.029959176,3,35,1,0,5078.56,CUST01020,Rodriguezport
1025,1025,3/15/2025,Tele Handlers ,0.034874042,28,35,1,0,5078.56,CUST01026,Whitneyton
1031,1031,6/21/2019,Tele Handlers ,0.02726277,16,35,1,0,5078.56,CUST01032,Lake Angelaborough
1037,1037,6/22/2019,Tele Handlers ,0.029110823,11,35,1,0,5078.56,CUST01038,Andresbury
1043,1043,6/23/2019,Tele Handlers ,0.027370308,11,35,1,0,5078.56,CUST01044,Lake Paul
1049,1049,6/24/2019,Tele Handlers ,0.033687145,17,35,1,0,5078.56,CUST01050,Hartland
1055,1055,6/25/2019,Tele Handlers ,0.037494772,13,35,1,0,5078.56,CUST01056,Gillespiestad
1061,1061,6/26/2019,Tele Handlers ,0.035355969,4,35,1,0,5078.56,CUST01062,East Calebfort
1067,1067,6/27/2019,Tele Handlers ,0.036180424,33,35,1,0,5078.56,CUST01068,Stevenside
1073,1073,6/28/2019,Tele Handlers ,0.039784925,24,35,1,0,5078.56,CUST01074,North Ashley
1079,1079,6/29/2019,Tele Handlers ,0.039605696,6,35,1,0,5078.56,CUST01080,Brownbury
1085,1085,6/30/2019,Tele Handlers ,0.031914767,10,35,1,0,5078.56,CUST01086,Lake Cynthiaborough
1091,1091,7/1/2019,Tele Handlers ,0.034463806,23,35,1,0,9139.84,CUST01092,Herringfurt
1097,1097,7/2/2019,Tele Handlers ,0.038629891,15,35,1,0,9139.84,CUST01098,Andersonland
1103,1103,7/3/2019,Tele Handlers ,0.025637758,18,35,1,0,9139.84,CUST01104,Monicaborough
1109,1109,7/4/2019,Tele Handlers ,0.028812108,3,35,1,0,9139.84,CUST01110,West Jamesburgh
1115,1115,7/5/2019,Tele Handlers ,0.03216967,7,35,1,0,9139.84,CUST01116,East Christopherbury
1121,1121,7/6/2019,Tele Handlers ,0.030429155,24,35,1,0,9139.84,CUST01122,Lake Kristenhaven
1127,1127,7/7/2019,Tele Handlers ,0.032918451,32,35,1,0,9139.84,CUST01128,Zimmermanborough
1133,1133,7/8/2019,Tele Handlers ,0.029616648,33,35,1,0,9139.84,CUST01134,Port Melindaton
1139,1139,7/9/2019,Tele Handlers ,0.024112317,14,35,1,0,9139.84,CUST01140,New Peterberg
1145,1145,7/10/2019,Tele Handlers ,0.0310465,25,35,1,0,9139.84,CUST01146,Melissatown
1151,1151,7/11/2019,Tele Handlers ,0.037721796,19,35,1,0,9139.84,CUST01152,West Tracieton
1157,1157,7/12/2019,Tele Handlers ,0.035710445,18,35,1,0,9139.84,CUST01158,Port Judy
1163,1163,7/13/2019,Tele Handlers ,0.028760331,17,35,1,0,9139.84,CUST01164,New Amanda
1169,1169,7/14/2019,Tele Handlers ,0.026968037,22,35,1,0,9139.84,CUST01170,Matthewside
1175,1175,3/15/2025,Tele Handlers ,0.030620333,36,35,1,0,9139.84,CUST01176,Yangland
1181,1181,7/16/2019,Tele Handlers ,0.032464403,15,35,1,0,9139.84,CUST01182,Heatherstad
1187,1187,7/17/2019,Tele Handlers ,0.0378373,26,35,1,0,9139.84,CUST01188,Hillton
1193,1193,7/18/2019,Tele Handlers ,0.03203027,10,35,1,0,9139.84,CUST01194,South Dale
1199,1199,7/19/2019,Tele Handlers ,0.029959176,23,35,1,0,9139.84,CUST01200,Wademouth
1205,1205,7/20/2019,Tele Handlers ,0.034874042,25,35,1,0,9139.84,CUST01206,Jasonstad
1211,1211,7/21/2019,Tele Handlers ,0.02726277,14,35,1,0,9139.84,CUST01212,New Juliaport
1217,1217,7/22/2019,Tele Handlers ,0.029110823,26,35,1,0,9139.84,CUST01218,Janetshire
1223,1223,7/23/2019,Tele Handlers ,0.027370308,12,35,1,0,9139.84,CUST01224,Williamsmouth
1229,1229,7/24/2019,Tele Handlers ,0.033687145,20,35,1,0,9139.84,CUST01230,Juliachester
1235,1235,7/25/2019,Tele Handlers ,0.037494772,33,35,1,0,9139.84,CUST01236,Rodriguezfort
1241,1241,7/26/2019,Tele Handlers ,0.035355969,28,35,1,0,9139.84,CUST01242,New Nicoleshire
1247,1247,7/27/2019,Tele Handlers ,0.036180424,35,35,1,0,9139.84,CUST01248,Gardnerburgh
1253,1253,7/28/2019,Tele Handlers ,0.039784925,22,35,1,0,9139.84,CUST01254,East Jessicaview
1259,1259,7/29/2019,Tele Handlers ,0.039605696,25,35,1,0,9139.84,CUST01260,New Wendyfurt
1265,1265,7/30/2019,Tele Handlers ,0.031914767,21,35,1,0,9139.84,CUST01266,Carrollshire
1271,1271,7/31/2019,Tele Handlers ,0.027449965,23,35,1,0,9139.84,CUST01272,Gillmouth
1277,1277,8/1/2019,Tele Handlers ,0.034463806,19,35,1,0,10074.14,CUST01278,Emilystad
1283,1283,8/2/2019,Tele Handlers ,0.038629891,17,35,1,0,10074.14,CUST01284,Catherinetown
1289,1289,8/3/2019,Tele Handlers ,0.025637758,11,35,1,0,10074.14,CUST01290,Duranview
1295,1295,8/4/2019,Tele Handlers ,0.028812108,20,35,1,0,10074.14,CUST01296,Ashleychester
1301,1301,8/5/2019,Tele Handlers ,0.03216967,1,35,1,0,10074.14,CUST01302,West Alexis
1307,1307,8/6/2019,Tele Handlers ,0.030429155,18,35,1,0,10074.14,CUST01308,North Peter
1313,1313,8/7/2019,Tele Handlers ,0.032918451,14,35,1,0,10074.14,CUST01314,Stephensbury
1319,1319,8/8/2019,Tele Handlers ,0.029616648,22,35,1,0,10074.14,CUST01320,West Emily
1325,1325,3/15/2025,Tele Handlers ,0.024112317,12,35,1,0,10074.14,CUST01326,New Erik
1331,1331,8/10/2019,Tele Handlers ,0.0310465,34,35,1,0,10074.14,CUST01332,East Stacy
1337,1337,8/11/2019,Tele Handlers ,0.037721796,22,35,1,0,10074.14,CUST01338,Lake Patty
1343,1343,8/12/2019,Tele Handlers ,0.035710445,15,35,1,0,10074.14,CUST01344,Port Tim
1349,1349,8/13/2019,Tele Handlers ,0.028760331,12,35,1,0,10074.14,CUST01350,Codyfort
1355,1355,8/14/2019,Tele Handlers ,0.026968037,7,35,1,0,10074.14,CUST01356,Coleside
1361,1361,8/15/2019,Tele Handlers ,0.030620333,17,35,1,0,10074.14,CUST01362,Taraland
1367,1367,8/16/2019,Tele Handlers ,0.032464403,4,35,1,0,10074.14,CUST01368,Gravesstad
1373,1373,8/17/2019,Tele Handlers ,0.0378373,26,35,1,0,10074.14,CUST01374,Jenniferstad
1379,1379,8/18/2019,Tele Handlers ,0.03203027,20,35,1,0,10074.14,CUST01380,Richardhaven
1385,1385,8/19/2019,Tele Handlers ,0.029959176,27,35,1,0,10074.14,CUST01386,North Lisa
1391,1391,8/20/2019,Tele Handlers ,0.034874042,21,35,1,0,10074.14,CUST01392,West Kennethview
1397,1397,8/21/2019,Tele Handlers ,0.02726277,26,35,1,0,10074.14,CUST01398,Orrmouth
1403,1403,8/22/2019,Tele Handlers ,0.029110823,25,35,1,0,10074.14,CUST01404,Margaretville
1409,1409,8/23/2019,Tele Handlers ,0.027370308,27,35,1,0,10074.14,CUST01410,Olsonbury
1415,1415,8/24/2019,Tele Handlers ,0.033687145,1,35,1,0,10074.14,CUST01416,Townsendland
1421,1421,8/25/2019,Tele Handlers ,0.037494772,39,35,1,0,10074.14,CUST01422,South Jasonton
1427,1427,8/26/2019,Tele Handlers ,0.035355969,25,35,1,0,10074.14,CUST01428,Margarettown
1433,1433,8/27/2019,Tele Handlers ,0.036180424,30,35,1,0,10074.14,CUST01434,Allisontown
1439,1439,8/28/2019,Tele Handlers ,0.039784925,16,35,1,0,10074.14,CUST01440,West Katrina
1445,1445,8/29/2019,Tele Handlers ,0.039605696,27,35,1,0,10074.14,CUST01446,New Cynthia
1451,1451,8/30/2019,Tele Handlers ,0.031914767,14,35,1,0,10074.14,CUST01452,Beanberg
1457,1457,8/31/2019,Tele Handlers ,0.027449965,30,35,1,0,10074.14,CUST01458,East Scott
1463,1463,9/1/2019,Tele Handlers ,0.034463806,58,35,1,1,10074.14,CUST01464,New Maxwellborough
1469,1469,9/2/2019,Tele Handlers ,0.038629891,61,35,1,1,10074.14,CUST01470,Martinshire
1475,1475,3/15/2025,Tele Handlers ,0.025637758,73,35,1,1,10074.14,CUST01476,Jacksonfort
1481,1481,9/4/2019,Tele Handlers ,0.028812108,91,35,1,1,10074.14,CUST01482,Matthewsview
1487,1487,9/5/2019,Tele Handlers ,0.03216967,75,35,1,1,10074.14,CUST01488,Port Markmouth
1493,1493,9/6/2019,Tele Handlers ,0.030429155,73,35,1,1,10074.14,CUST01494,Lynnview
1499,1499,9/7/2019,Tele Handlers ,0.032918451,66,35,1,1,10074.14,CUST01500,New Matthewstad
1505,1505,9/8/2019,Tele Handlers ,0.029616648,62,35,1,1,10074.14,CUST01506,South Aaron
1511,1511,9/9/2019,Tele Handlers ,0.024112317,79,35,1,1,10074.14,CUST01512,South Davidburgh
1517,1517,9/10/2019,Tele Handlers ,0.0310465,80,35,1,1,10074.14,CUST01518,Torresborough
1523,1523,9/11/2019,Tele Handlers ,0.037721796,60,35,1,1,10074.14,CUST01524,Shawberg
1529,1529,9/12/2019,Tele Handlers ,0.035710445,69,35,1,1,10074.14,CUST01530,Port Eddie
1535,1535,9/13/2019,Tele Handlers ,0.028760331,74,35,1,1,10074.14,CUST01536,West Kyleburgh
1541,1541,9/14/2019,Tele Handlers ,0.026968037,65,35,1,1,10074.14,CUST01542,Danielberg
1547,1547,9/15/2019,Tele Handlers ,0.030620333,76,35,1,1,10074.14,CUST01548,Nashchester
1553,1553,9/16/2019,Tele Handlers ,0.032464403,68,35,1,1,10074.14,CUST01554,North Kenneth
1559,1559,9/17/2019,Tele Handlers ,0.0378373,78,35,1,1,10074.14,CUST01560,New Bethanyshire
1565,1565,9/18/2019,Tele Handlers ,0.03203027,70,35,1,1,10074.14,CUST01566,Veronicaview
1571,1571,9/19/2019,Tele Handlers ,0.029959176,76,35,1,1,10074.14,CUST01572,North Terristad
