Unnamed: 0,Un_Named,Date,Infrastructure_Machineries,Daily_Sales_Percentage,Daily_Sales_Quantity,Market_Share,Political,Marketing,Budget,Customer_Id,Region
170,170,,Loaders (Wheeled),0.039605696,99,35,1,1,5000.56,CUST00171,Justinside
176,176,,Loaders (Wheeled),0.031914767,55,35,1,1,5000.56,CUST00177,Williamstad
182,182,1/31/2019,Loaders (Wheeled),0.027449965,60,35,1,1,5000.56,CUST00183,Hillfort
188,188,2/1/2019,Loaders (Wheeled),0.034463806,72,35,1,1,5000.56,CUST00189,Hesston
194,194,2/2/2019,Loaders (Wheeled),0.038629891,73,35,1,1,5000.56,CUST00195,New Rebecca
200,200,3/15/2025,Loaders (Wheeled),-0.025637758,76,35,1,1,5000.56,CUST00201,Port Samanthatown
206,206,2/4/2019,Loaders (Wheeled),0.028812108,51,35,1,1,5000.56,CUST00207,Port Cherylberg
212,212,2/5/2019,Loaders (Wheeled),0.03216967,66,35,1,1,5000.56,CUST00213,Coxfurt
218,218,2/6/2019,Loaders (Wheeled),0.030429155,59,35,1,1,5000.56,CUST00219,East Carloshaven
224,224,2/7/2019,Loaders (Wheeled),0.032918451,81,35,1,1,5000.56,CUST00225,East Sherri
230,230,,Loaders (Wheeled),0.029616648,78,35,1,1,5000.56,CUST00231,Anthonyside
236,236,2/9/2019,Loaders (Wheeled),0.024112317,67,35,1,1,5000.56,CUST00237,Christophermouth
242,242,,Loaders (Wheeled),0.0310465,54,35,1,1,5000.56,CUST00243,Jennafort
248,248,2/11/2019,Loaders (Wheeled),0.037721796,69,35,1,1,5000.56,CUST00249,Cynthiaside
254,254,2/12/2019,Loaders (Wheeled),0.035710445,75,35,1,1,5000.56,CUST00255,Costahaven
260,260,,Loaders (Wheeled),-0.028760331,41,35,1,1,5000.56,CUST00261,Brianfort
266,266,2/14/2019,Loaders (Wheeled),0.026968037,86,35,1,1,5000.56,CUST00267,North Daniel
272,272,2/15/2019,Loaders (Wheeled),0.030620333,81,35,1,1,5000.56,CUST00273,Lake Debbieborough
278,278,2/16/2019,Loaders (Wheeled),0.032464403,59,35,1,1,5000.56,CUST00279,North Joshuamouth
284,284,2/17/2019,Loaders (Wheeled),0.0378373,64,35,1,1,5000.56,CUST00285,Phillipsstad
290,290,,Loaders (Wheeled),0.03203027,64,35,1,1,5000.56,CUST00291,East Brenda
296,296,2/19/2019,Loaders (Wheeled),0.029959176,49,35,1,1,5000.56,CUST00297,Castanedamouth
302,302,2/20/2019,Loaders (Wheeled),0.034874042,60,35,1,1,5000.56,CUST00303,Port Tiffanyshire
308,308,,Loaders (Wheeled),0.02726277,53,35,1,1,5000.56,CUST00309,Roseville
314,314,2/22/2019,Loaders (Wheeled),0.029110823,64,35,1,1,5000.56,CUST00315,Port Ashley
320,320,,Loaders (Wheeled),-0.027370308,46,35,1,1,5000.56,CUST00321,Bennettville
326,326,2/24/2019,Loaders (Wheeled),0.033687145,76,35,1,1,5000.56,CUST00327,Christopherbury
332,332,2/25/2019,Loaders (Wheeled),0.037494772,77,35,1,1,5000.56,CUST00333,Jacobshaven
338,338,2/26/2019,Loaders (Wheeled),0.035355969,87,35,1,1,5000.56,CUST00339,Olivertown
344,344,2/27/2019,Loaders (Wheeled),0.036180424,81,35,1,1,5000.56,CUST00345,Nicholasfort
350,350,3/15/2025,Loaders (Wheeled),0.039784925,75,35,1,1,5000.56,CUST00351,East Donald
356,356,3/1/2019,Loaders (Wheeled),0.034463806,74,35,1,1,5078.56,CUST00357,Crosbybury
362,362,3/2/2019,Loaders (Wheeled),0.038629891,81,35,1,1,5078.56,CUST00363,Port William
368,368,3/3/2019,Loaders (Wheeled),0.025637758,70,35,1,1,5078.56,CUST00369,Mauriceshire
374,374,,Loaders (Wheeled),0.028812108,59,35,1,1,5078.56,CUST00375,West Jeffreyborough
380,380,,Loaders (Wheeled),-0.03216967,32,35,1,1,5078.56,CUST00381,Lisaberg
386,386,3/6/2019,Loaders (Wheeled),0.030429155,89,35,1,1,5078.56,CUST00387,Welchfurt
392,392,3/7/2019,Loaders (Wheeled),0.032918451,79,35,1,1,5078.56,CUST00393,Justinfurt
398,398,3/8/2019,Loaders (Wheeled),0.029616648,59,35,1,1,5078.56,CUST00399,New Alexandria
404,404,3/9/2019,Loaders (Wheeled),0.024112317,66,35,1,1,5078.56,CUST00405,Port Timothyborough
410,410,,Loaders (Wheeled),0.0310465,54,35,1,1,5078.56,CUST00411,East Lisa
416,416,3/11/2019,Loaders (Wheeled),0.037721796,61,35,1,1,5078.56,CUST00417,Elizabethton
422,422,3/12/2019,Loaders (Wheeled),0.035710445,59,35,1,1,5078.56,CUST00423,South Bruceborough
428,428,3/13/2019,Loaders (Wheeled),0.028760331,57,35,1,1,5078.56,CUST00429,Courtneyfurt
434,434,3/14/2019,Loaders (Wheeled),0.026968037,72,35,1,1,5078.56,CUST00435,Jasonside
440,440,,Loaders (Wheeled),-0.030620333,42,35,1,1,5078.56,CUST00441,East Destinybury
446,446,3/16/2019,Loaders (Wheeled),0.032464403,70,35,1,1,5078.56,CUST00447,Lambertfurt
452,452,3/17/2019,Loaders (Wheeled),0.0378373,72,35,1,1,5078.56,CUST00453,Nelsonport
458,458,3/18/2019,Loaders (Wheeled),0.03203027,56,35,1,1,5078.56,CUST00459,Walkerview
464,464,3/19/2019,Loaders (Wheeled),0.029959176,69,35,1,1,5078.56,CUST00465,Rileyburgh
470,470,,Loaders (Wheeled),0.034874042,66,35,1,1,5078.56,CUST00471,Khanfort
476,476,3/21/2019,Loaders (Wheeled),0.02726277,69,35,1,1,5078.56,CUST00477,Davisview
482,482,3/22/2019,Loaders (Wheeled),0.029110823,61,35,1,1,5078.56,CUST00483,Port Chasemouth
488,488,3/23/2019,Loaders (Wheeled),0.027370308,83,35,1,1,5078.56,CUST00489,South John
494,494,3/24/2019,Loaders (Wheeled),0.033687145,60,35,1,1,5078.56,CUST00495,Pamelaland
500,500,3/15/2025,Loaders (Wheeled),-0.037494772,46,35,1,1,5078.56,CUST00501,New Vickieton
506,506,,Loaders (Wheeled),0.035355969,46,35,1,1,5078.56,CUST00507,Deleonmouth
512,512,3/27/2019,Loaders (Wheeled),0.036180424,52,35,1,1,5078.56,CUST00513,West Scottport
518,518,3/28/2019,Loaders (Wheeled),0.039784925,83,35,1,1,5078.56,CUST00519,East Claireside
524,524,3/29/2019,Loaders (Wheeled),0.039605696,80,35,1,1,5078.56,CUST00525,New Crystaltown
530,530,,Loaders (Wheeled),0.031914767,40,35,1,1,5078.56,CUST00531,Dennisberg
536,536,3/31/2019,Loaders (Wheeled),0.027449965,68,35,1,1,5078.56,CUST00537,Zavalastad
542,542,4/1/2019,Loaders (Wheeled),0.034463806,36,35,1,0,5078.56,CUST00543,Lake John
548,548,4/2/2019,Loaders (Wheeled),0.038629891,28,35,1,0,5078.56,CUST00549,Lake Henry
554,554,4/3/2019,Loaders (Wheeled),0.025637758,22,35,1,0,5078.56,CUST00555,Petersonton
560,560,,Loaders (Wheeled),-0.028812108,1,35,1,0,5078.56,CUST00561,Lauraburgh
566,566,4/5/2019,Loaders (Wheeled),0.03216967,24,35,1,0,5078.56,CUST00567,Port Paul
572,572,,Loaders (Wheeled),0.030429155,24,35,1,0,5078.56,CUST00573,West Christopherstad
578,578,4/7/2019,Loaders (Wheeled),0.032918451,21,35,1,0,5078.56,CUST00579,West Bethland
584,584,4/8/2019,Loaders (Wheeled),0.029616648,11,35,1,0,5078.56,CUST00585,Pagemouth
590,590,,Loaders (Wheeled),0.024112317,10,35,1,0,5078.56,CUST00591,East Saraview
596,596,4/10/2019,Loaders (Wheeled),0.0310465,32,35,1,0,5078.56,CUST00597,New Aliciamouth
602,602,4/11/2019,Loaders (Wheeled),0.037721796,38,35,1,0,5078.56,CUST00603,East Briannaside
608,608,4/12/2019,Loaders (Wheeled),0.035710445,32,35,1,0,5078.56,CUST00609,Taylorberg
614,614,4/13/2019,Loaders (Wheeled),0.028760331,13,35,1,0,5078.56,CUST00615,Jimenezside
620,620,,Loaders (Wheeled),-0.026968037,6,35,1,0,5078.56,CUST00621,New Micheleberg
626,626,4/15/2019,Loaders (Wheeled),0.030620333,23,35,1,0,5078.56,CUST00627,South Peterland
632,632,4/16/2019,Loaders (Wheeled),0.032464403,23,35,1,0,5078.56,CUST00633,Meredithbury
638,638,,Loaders (Wheeled),0.0378373,4,35,1,0,5078.56,CUST00639,South Katherinetown
644,644,4/18/2019,Loaders (Wheeled),0.03203027,18,35,1,0,5078.56,CUST00645,Reedport
650,650,3/15/2025,Loaders (Wheeled),0.029959176,24,35,1,0,5078.56,CUST00651,Lake Aaronburgh
656,656,4/20/2019,Loaders (Wheeled),0.034874042,1,35,1,0,5078.56,CUST00657,Martinside
662,662,4/21/2019,Loaders (Wheeled),0.02726277,31,35,1,0,5078.56,CUST00663,East Jeffreytown
668,668,4/22/2019,Loaders (Wheeled),0.029110823,20,35,1,0,5078.56,CUST00669,Courtneymouth
674,674,4/23/2019,Loaders (Wheeled),0.027370308,31,35,1,0,5078.56,CUST00675,North Davidmouth
680,680,,Loaders (Wheeled),-0.033687145,1,35,1,0,5078.56,CUST00681,New Natasha
686,686,4/25/2019,Loaders (Wheeled),0.037494772,15,35,1,0,5078.56,CUST00687,West Stevenview
692,692,4/26/2019,Loaders (Wheeled),0.035355969,27,35,1,0,5078.56,CUST00693,North Paula
698,698,4/27/2019,Loaders (Wheeled),0.036180424,8,35,1,0,5078.56,CUST00699,Watsonhaven
704,704,,Loaders (Wheeled),0.039784925,8,35,1,0,5078.56,CUST00705,Murraymouth
710,710,,Loaders (Wheeled),0.039605696,35,35,1,0,5078.56,CUST00711,Annettestad
716,716,4/30/2019,Loaders (Wheeled),0.031914767,15,35,1,0,5078.56,CUST00717,Joanview
722,722,5/1/2019,Loaders (Wheeled),0.034463806,22,35,1,0,5078.56,CUST00723,Albertstad
728,728,5/2/2019,Loaders (Wheeled),0.038629891,27,35,1,0,5078.56,CUST00729,Abigailtown
734,734,5/3/2019,Loaders (Wheeled),0.025637758,24,35,1,0,5078.56,CUST00735,Chadborough
740,740,,Loaders (Wheeled),-0.028812108,1,35,1,0,5078.56,CUST00741,Richardton
746,746,5/5/2019,Loaders (Wheeled),0.03216967,25,35,1,0,5078.56,CUST00747,Port Connorburgh
752,752,5/6/2019,Loaders (Wheeled),0.030429155,37,35,1,0,5078.56,CUST00753,Johnsonshire
758,758,5/7/2019,Loaders (Wheeled),0.032918451,3,35,1,0,5078.56,CUST00759,Caitlinbury
764,764,5/8/2019,Loaders (Wheeled),0.029616648,15,35,1,0,5078.56,CUST00765,Michaelside
770,770,,Loaders (Wheeled),0.024112317,21,35,1,0,5078.56,CUST00771,Phillipsbury
776,776,5/10/2019,Loaders (Wheeled),0.0310465,16,35,1,0,5078.56,CUST00777,Lake Johnhaven
782,782,5/11/2019,Loaders (Wheeled),0.037721796,35,35,1,0,5078.56,CUST00783,Lake Shawn
788,788,5/12/2019,Loaders (Wheeled),0.035710445,15,35,1,0,5078.56,CUST00789,New Michael
794,794,5/13/2019,Loaders (Wheeled),0.028760331,25,35,1,0,5078.56,CUST00795,Danielburgh
800,800,3/15/2025,Loaders (Wheeled),-0.026968037,1,35,1,0,5078.56,CUST00801,Barnesborough
806,806,5/15/2019,Loaders (Wheeled),0.030620333,36,35,1,0,5078.56,CUST00807,East Diane
812,812,5/16/2019,Loaders (Wheeled),0.032464403,20,35,1,0,5078.56,CUST00813,Underwoodhaven
818,818,5/17/2019,Loaders (Wheeled),0.0378373,12,35,1,0,5078.56,CUST00819,South Karashire
824,824,5/18/2019,Loaders (Wheeled),0.03203027,29,35,1,0,5078.56,CUST00825,Cartermouth
830,830,,Loaders (Wheeled),0.029959176,21,35,1,0,5078.56,CUST00831,Port Richard
836,836,,Loaders (Wheeled),0.034874042,13,35,1,0,5078.56,CUST00837,Dominguezchester
842,842,5/21/2019,Loaders (Wheeled),0.02726277,7,35,1,0,5078.56,CUST00843,South Dannymouth
848,848,5/22/2019,Loaders (Wheeled),0.029110823,17,35,1,0,5078.56,CUST00849,Paulfort
854,854,5/23/2019,Loaders (Wheeled),0.027370308,14,35,1,0,5078.56,CUST00855,Buchananfort
860,860,,Loaders (Wheeled),-0.033687145,1,35,1,0,5078.56,CUST00861,West Brendahaven
866,866,5/25/2019,Loaders (Wheeled),0.037494772,11,35,1,0,5078.56,CUST00867,South Deannafort
872,872,5/26/2019,Loaders (Wheeled),0.035355969,34,35,1,0,5078.56,CUST00873,Port Brycemouth
878,878,5/27/2019,Loaders (Wheeled),0.036180424,14,35,1,0,5078.56,CUST00879,New Christianport
884,884,5/28/2019,Loaders (Wheeled),0.039784925,35,35,1,0,5078.56,CUST00885,North Derrick
890,890,,Loaders (Wheeled),0.039605696,32,35,1,0,5078.56,CUST00891,West Laurie
896,896,5/30/2019,Loaders (Wheeled),0.031914767,3,35,1,0,5078.56,CUST00897,Knightburgh
902,902,,Loaders (Wheeled),0.027449965,19,35,1,0,5078.56,CUST00903,East Nathanstad
908,908,6/1/2019,Loaders (Wheeled),0.034463806,22,35,1,0,5078.56,CUST00909,Jacquelineton
914,914,6/2/2019,Loaders (Wheeled),0.038629891,39,35,1,0,5078.56,CUST00915,South Toddtown
920,920,,Loaders (Wheeled),-0.025637758,1,35,1,0,5078.56,CUST00921,South Melissastad
926,926,6/4/2019,Loaders (Wheeled),0.028812108,29,35,1,0,5078.56,CUST00927,East Williamfurt
932,932,6/5/2019,Loaders (Wheeled),0.03216967,14,35,1,0,5078.56,CUST00933,Johnville
938,938,6/6/2019,Loaders (Wheeled),0.030429155,24,35,1,0,5078.56,CUST00939,Lake Walter
944,944,6/7/2019,Loaders (Wheeled),0.032918451,12,35,1,0,5078.56,CUST00945,Kelleyburgh
950,950,3/15/2025,Loaders (Wheeled),0.029616648,1,35,1,0,5078.56,CUST00951,Port James
956,956,6/9/2019,Loaders (Wheeled),0.024112317,12,35,1,0,5078.56,CUST00957,Andersonmouth
962,962,6/10/2019,Loaders (Wheeled),0.0310465,31,35,1,0,5078.56,CUST00963,East Brittneystad
968,968,,Loaders (Wheeled),0.037721796,22,35,1,0,5078.56,CUST00969,New Michaelstad
974,974,6/12/2019,Loaders (Wheeled),0.035710445,1,35,1,0,5078.56,CUST00975,Port Monica
980,980,,Loaders (Wheeled),-0.028760331,1,35,1,0,5078.56,CUST00981,Cruzshire
986,986,6/14/2019,Loaders (Wheeled),0.026968037,23,35,1,0,5078.56,CUST00987,East Ericport
992,992,6/15/2019,Loaders (Wheeled),0.030620333,27,35,1,0,5078.56,CUST00993,Hillville
998,998,6/16/2019,Loaders (Wheeled),0.032464403,10,35,1,0,5078.56,CUST00999,Josephport
1004,1004,6/17/2019,Loaders (Wheeled),0.0378373,21,35,1,0,5078.56,CUST01005,Brianhaven
1010,1010,,Loaders (Wheeled),0.03203027,34,35,1,0,5078.56,CUST01011,Melanieside
1016,1016,6/19/2019,Loaders (Wheeled),0.029959176,23,35,1,0,5078.56,CUST01017,Meganside
1022,1022,6/20/2019,Loaders (Wheeled),0.034874042,4,35,1,0,5078.56,CUST01023,New Alexandrachester
1028,1028,6/21/2019,Loaders (Wheeled),0.02726277,7,35,1,0,5078.56,CUST01029,Fitzgeraldburgh
1034,1034,,Loaders (Wheeled),0.029110823,42,35,1,0,5078.56,CUST01035,Zacharyshire
1040,1040,,Loaders (Wheeled),-0.027370308,1,35,1,0,5078.56,CUST01041,Jasonburgh
1046,1046,6/24/2019,Loaders (Wheeled),0.033687145,15,35,1,0,5078.56,CUST01047,Harpermouth
1052,1052,6/25/2019,Loaders (Wheeled),0.037494772,24,35,1,0,5078.56,CUST01053,North Lauren
1058,1058,6/26/2019,Loaders (Wheeled),0.035355969,13,35,1,0,5078.56,CUST01059,Lindseychester
1064,1064,6/27/2019,Loaders (Wheeled),0.036180424,12,35,1,0,5078.56,CUST01065,Hillstad
1070,1070,,Loaders (Wheeled),0.039784925,25,35,1,0,5078.56,CUST01071,Staffordbury
1076,1076,6/29/2019,Loaders (Wheeled),0.039605696,22,35,1,0,5078.56,CUST01077,Johnsonville
1082,1082,6/30/2019,Loaders (Wheeled),0.031914767,19,35,1,0,5078.56,CUST01083,Matthewstad
1088,1088,7/1/2019,Loaders (Wheeled),0.034463806,18,35,1,0,9139.84,CUST01089,South Ericshire
1094,1094,7/2/2019,Loaders (Wheeled),0.038629891,10,35,1,0,9139.84,CUST01095,Tanyabury
1100,1100,,Loaders (Wheeled),-0.025637758,1,35,1,0,9139.84,CUST01101,Yorktown
1106,1106,7/4/2019,Loaders (Wheeled),0.028812108,19,35,1,0,9139.84,CUST01107,Port Markberg
1112,1112,7/5/2019,Loaders (Wheeled),0.03216967,13,35,1,0,9139.84,CUST01113,Gregoryville
1118,1118,7/6/2019,Loaders (Wheeled),0.030429155,8,35,1,0,9139.84,CUST01119,Ricardoland
1124,1124,7/7/2019,Loaders (Wheeled),0.032918451,23,35,1,0,9139.84,CUST01125,North Greggside
1130,1130,,Loaders (Wheeled),0.029616648,10,35,1,0,9139.84,CUST01131,Elliottstad
1136,1136,7/9/2019,Loaders (Wheeled),0.024112317,12,35,1,0,9139.84,CUST01137,West Tammieberg
1142,1142,7/10/2019,Loaders (Wheeled),0.0310465,13,35,1,0,9139.84,CUST01143,South Richard
1148,1148,7/11/2019,Loaders (Wheeled),0.037721796,31,35,1,0,9139.84,CUST01149,Grayville
1154,1154,7/12/2019,Loaders (Wheeled),0.035710445,37,35,1,0,9139.84,CUST01155,South Katrina
1160,1160,,Loaders (Wheeled),-0.028760331,1,35,1,0,9139.84,CUST01161,New Ronaldchester
1166,1166,,Loaders (Wheeled),0.026968037,18,35,1,0,9139.84,CUST01167,Aaronside
1172,1172,7/15/2019,Loaders (Wheeled),0.030620333,24,35,1,0,9139.84,CUST01173,East Anna
1178,1178,7/16/2019,Loaders (Wheeled),0.032464403,14,35,1,0,9139.84,CUST01179,Debbieborough
1184,1184,7/17/2019,Loaders (Wheeled),0.0378373,25,35,1,0,9139.84,CUST01185,East Patrick
1190,1190,,Loaders (Wheeled),0.03203027,26,35,1,0,9139.84,CUST01191,Lake Andrew
1196,1196,7/19/2019,Loaders (Wheeled),0.029959176,37,35,1,0,9139.84,CUST01197,Jasmineborough
1202,1202,7/20/2019,Loaders (Wheeled),0.034874042,16,35,1,0,9139.84,CUST01203,South Dustinville
1208,1208,7/21/2019,Loaders (Wheeled),0.02726277,29,35,1,0,9139.84,CUST01209,Melissafurt
1214,1214,7/22/2019,Loaders (Wheeled),0.029110823,16,35,1,0,9139.84,CUST01215,Lake Eric
1220,1220,,Loaders (Wheeled),-0.027370308,1,35,1,0,9139.84,CUST01221,Angelaville
1226,1226,7/24/2019,Loaders (Wheeled),0.033687145,25,35,1,0,9139.84,CUST01227,Port Patrick
1232,1232,,Loaders (Wheeled),0.037494772,25,35,1,0,9139.84,CUST01233,Harrellside
1238,1238,7/26/2019,Loaders (Wheeled),0.035355969,25,35,1,0,9139.84,CUST01239,South Carolyn
1244,1244,7/27/2019,Loaders (Wheeled),0.036180424,21,35,1,0,9139.84,CUST01245,East Mark
1250,1250,3/15/2025,Loaders (Wheeled),0.039784925,28,35,1,0,9139.84,CUST01251,Hartmanfurt
1256,1256,7/29/2019,Loaders (Wheeled),0.039605696,21,35,1,0,9139.84,CUST01257,Maryside
1262,1262,7/30/2019,Loaders (Wheeled),0.031914767,40,35,1,0,9139.84,CUST01263,Rogerfort
1268,1268,7/31/2019,Loaders (Wheeled),0.027449965,26,35,1,0,9139.84,CUST01269,Jamesberg
1274,1274,8/1/2019,Loaders (Wheeled),0.034463806,21,35,1,0,10074.14,CUST01275,Butlertown
1280,1280,,Loaders (Wheeled),-0.038629891,1,35,1,0,10074.14,CUST01281,Johnborough
1286,1286,8/3/2019,Loaders (Wheeled),0.025637758,4,35,1,0,10074.14,CUST01287,Owensshire
1292,1292,8/4/2019,Loaders (Wheeled),0.028812108,16,35,1,0,10074.14,CUST01293,New Aprilbury
1298,1298,,Loaders (Wheeled),0.03216967,24,35,1,0,10074.14,CUST01299,Terriside
1304,1304,8/6/2019,Loaders (Wheeled),0.030429155,19,35,1,0,10074.14,CUST01305,North Dawn
1310,1310,,Loaders (Wheeled),0.032918451,6,35,1,0,10074.14,CUST01311,Sanchezhaven
1316,1316,8/8/2019,Loaders (Wheeled),0.029616648,20,35,1,0,10074.14,CUST01317,East Heather
1322,1322,8/9/2019,Loaders (Wheeled),0.024112317,18,35,1,0,10074.14,CUST01323,Danielleville
1328,1328,8/10/2019,Loaders (Wheeled),0.0310465,17,35,1,0,10074.14,CUST01329,Tommyfort
1334,1334,8/11/2019,Loaders (Wheeled),0.037721796,18,35,1,0,10074.14,CUST01335,New Johnbury
1340,1340,,Loaders (Wheeled),-0.035710445,1,35,1,0,10074.14,CUST01341,Lake Davidside
1346,1346,8/13/2019,Loaders (Wheeled),0.028760331,9,35,1,0,10074.14,CUST01347,North Robin
1352,1352,8/14/2019,Loaders (Wheeled),0.026968037,16,35,1,0,10074.14,CUST01353,South Kathleen
1358,1358,8/15/2019,Loaders (Wheeled),0.030620333,15,35,1,0,10074.14,CUST01359,Rosetown
1364,1364,,Loaders (Wheeled),0.032464403,28,35,1,0,10074.14,CUST01365,Anthonystad
1370,1370,,Loaders (Wheeled),0.0378373,28,35,1,0,10074.14,CUST01371,East Elizabeth
1376,1376,8/18/2019,Loaders (Wheeled),0.03203027,25,35,1,0,10074.14,CUST01377,Shawhaven
1382,1382,8/19/2019,Loaders (Wheeled),0.029959176,34,35,1,0,10074.14,CUST01383,New Rhondamouth
1388,1388,8/20/2019,Loaders (Wheeled),0.034874042,36,35,1,0,10074.14,CUST01389,Alanville
1394,1394,8/21/2019,Loaders (Wheeled),0.02726277,9,35,1,0,10074.14,CUST01395,Port Jillmouth
1400,1400,3/15/2025,Loaders (Wheeled),-0.029110823,1,35,1,0,10074.14,CUST01401,New Richard
1406,1406,8/23/2019,Loaders (Wheeled),0.027370308,20,35,1,0,10074.14,CUST01407,Sarahville
1412,1412,8/24/2019,Loaders (Wheeled),0.033687145,37,35,1,0,10074.14,CUST01413,Alexandratown
1418,1418,8/25/2019,Loaders (Wheeled),0.037494772,9,35,1,0,10074.14,CUST01419,North Jeremyton
1424,1424,8/26/2019,Loaders (Wheeled),0.035355969,39,35,1,0,10074.14,CUST01425,Charlesmouth
1430,1430,,Loaders (Wheeled),0.036180424,34,35,1,0,10074.14,CUST01431,South Mariatown
1436,1436,8/28/2019,Loaders (Wheeled),0.039784925,29,35,1,0,10074.14,CUST01437,Jonesmouth
1442,1442,8/29/2019,Loaders (Wheeled),0.039605696,7,35,1,0,10074.14,CUST01443,East Sarah
1448,1448,8/30/2019,Loaders (Wheeled),0.031914767,6,35,1,0,10074.14,CUST01449,Gomezhaven
1454,1454,8/31/2019,Loaders (Wheeled),0.027449965,19,35,1,0,10074.14,CUST01455,Allenfurt
1460,1460,,Loaders (Wheeled),-0.034463806,26,35,1,1,10074.14,CUST01461,South William
1466,1466,9/2/2019,Loaders (Wheeled),0.038629891,68,35,1,1,10074.14,CUST01467,Rossside
1472,1472,9/3/2019,Loaders (Wheeled),0.025637758,79,35,1,1,10074.14,CUST01473,Lake Brittanychester
1478,1478,9/4/2019,Loaders (Wheeled),0.028812108,102,35,1,1,10074.14,CUST01479,Donnahaven
1484,1484,9/5/2019,Loaders (Wheeled),0.03216967,66,35,1,1,10074.14,CUST01485,New Sue
1490,1490,,Loaders (Wheeled),0.030429155,76,35,1,1,10074.14,CUST01491,Anthonyberg
1496,1496,,Loaders (Wheeled),0.032918451,59,35,1,1,10074.14,CUST01497,Port Ianville
1502,1502,9/8/2019,Loaders (Wheeled),0.029616648,87,35,1,1,10074.14,CUST01503,West Jenniferburgh
1508,1508,9/9/2019,Loaders (Wheeled),0.024112317,71,35,1,1,10074.14,CUST01509,Juanville
1514,1514,9/10/2019,Loaders (Wheeled),0.0310465,70,35,1,1,10074.14,CUST01515,West Mariatown
1520,1520,,Loaders (Wheeled),-0.037721796,36,35,1,1,10074.14,CUST01521,Davidburgh
1526,1526,9/12/2019,Loaders (Wheeled),0.035710445,72,35,1,1,10074.14,CUST01527,Baileyport
1532,1532,9/13/2019,Loaders (Wheeled),0.028760331,68,35,1,1,10074.14,CUST01533,Abigailfort
1538,1538,9/14/2019,Loaders (Wheeled),0.026968037,54,35,1,1,10074.14,CUST01539,Kimshire
1544,1544,9/15/2019,Loaders (Wheeled),0.030620333,81,35,1,1,10074.14,CUST01545,North Robert
1550,1550,3/15/2025,Loaders (Wheeled),0.032464403,96,35,1,1,10074.14,CUST01551,North Phyllis
