Unnamed: 0,Un_Named,Date,Infrastructure_Machineries,Daily_Sales_Percentage,Daily_Sales_Quantity,Market_Share,Political,Marketing,Budget,Customer_Id,Region
130,130,,Compactors,0.029110823,56,35,1,1,5000.56,CUST00131,North Samanthafurt
136,136,1/23/2019,Compactors,0.027370308,87,35,1,1,5000.56,CUST00137,Sanchezstad
142,142,1/24/2019,Compactors,0.033687145,57,35,1,1,5000.56,CUST00143,Wadeview
148,148,1/25/2019,Compactors,0.037494772,69,35,1,1,5000.56,CUST00149,Nicholsfurt
154,154,,Compactors,0.035355969,70,35,1,1,5000.56,CUST00155,West Jennifer
160,160,,Compactors,-0.036180424,47,35,1,1,5000.56,CUST00161,Port Catherineville
166,166,1/28/2019,Compactors,0.039784925,82,35,1,1,5000.56,CUST00167,Jenkinsland
172,172,1/29/2019,Compactors,0.039605696,81,35,1,1,5000.56,CUST00173,Victoriatown
178,178,1/30/2019,Compactors,0.031914767,77,35,1,1,5000.56,CUST00179,Jorgeport
184,184,1/31/2019,Compactors,0.027449965,66,35,1,1,5000.56,CUST00185,East Tom
190,190,,Compactors,0.034463806,74,35,1,1,5000.56,CUST00191,Melendezland
196,196,2/2/2019,Compactors,0.038629891,51,35,1,1,5000.56,CUST00197,South Sherry
202,202,2/3/2019,Compactors,0.025637758,85,35,1,1,5000.56,CUST00203,Nelsonburgh
208,208,2/4/2019,Compactors,0.028812108,77,35,1,1,5000.56,CUST00209,East Michaelborough
214,214,2/5/2019,Compactors,0.03216967,72,35,1,1,5000.56,CUST00215,Port Bryan
220,220,,Compactors,-0.030429155,31,35,1,1,5000.56,CUST00221,Moorefurt
226,226,2/7/2019,Compactors,0.032918451,55,35,1,1,5000.56,CUST00227,Lake Katherine
232,232,2/8/2019,Compactors,0.029616648,73,35,1,1,5000.56,CUST00233,East Nathaniel
238,238,2/9/2019,Compactors,0.024112317,81,35,1,1,5000.56,CUST00239,Stewartborough
244,244,2/10/2019,Compactors,0.0310465,57,35,1,1,5000.56,CUST00245,East Kimberly
250,250,3/15/2025,Compactors,0.037721796,79,35,1,1,5000.56,CUST00251,New Tamara
256,256,2/12/2019,Compactors,0.035710445,63,35,1,1,5000.56,CUST00257,Kristinebury
262,262,2/13/2019,Compactors,0.028760331,77,35,1,1,5000.56,CUST00263,South Alexander
268,268,2/14/2019,Compactors,0.026968037,57,35,1,1,5000.56,CUST00269,South Karen
274,274,2/15/2019,Compactors,0.030620333,84,35,1,1,5000.56,CUST00275,Lake Thomas
280,280,,Compactors,-0.032464403,31,35,1,1,5000.56,CUST00281,Collinsside
286,286,,Compactors,0.0378373,81,35,1,1,5000.56,CUST00287,West Paulport
292,292,2/18/2019,Compactors,0.03203027,52,35,1,1,5000.56,CUST00293,East Steven
298,298,2/19/2019,Compactors,0.029959176,67,35,1,1,5000.56,CUST00299,Port Alanview
304,304,2/20/2019,Compactors,0.034874042,63,35,1,1,5000.56,CUST00305,Vaughnfurt
310,310,,Compactors,0.02726277,56,35,1,1,5000.56,CUST00311,Ritterton
316,316,2/22/2019,Compactors,0.029110823,80,35,1,1,5000.56,CUST00317,Joshuaport
322,322,2/23/2019,Compactors,0.027370308,55,35,1,1,5000.56,CUST00323,Anthonyborough
328,328,2/24/2019,Compactors,0.033687145,64,35,1,1,5000.56,CUST00329,Port Christopherburgh
334,334,2/25/2019,Compactors,0.037494772,66,35,1,1,5000.56,CUST00335,Hoffmanbury
340,340,,Compactors,-0.035355969,34,35,1,1,5000.56,CUST00341,South Jonathanside
346,346,2/27/2019,Compactors,0.036180424,64,35,1,1,5000.56,CUST00347,Crystalfurt
352,352,,Compactors,0.039784925,72,35,1,1,5000.56,CUST00353,Tracyburgh
358,358,3/1/2019,Compactors,0.034463806,103,35,1,1,5078.56,CUST00359,Lindsayfurt
364,364,3/2/2019,Compactors,0.038629891,79,35,1,1,5078.56,CUST00365,Port John
370,370,,Compactors,0.025637758,77,35,1,1,5078.56,CUST00371,North Jeremy
376,376,3/4/2019,Compactors,0.028812108,67,35,1,1,5078.56,CUST00377,Sydneyhaven
382,382,3/5/2019,Compactors,0.03216967,69,35,1,1,5078.56,CUST00383,Raybury
388,388,3/6/2019,Compactors,0.030429155,59,35,1,1,5078.56,CUST00389,New Ashley
394,394,3/7/2019,Compactors,0.032918451,67,35,1,1,5078.56,CUST00395,Colemantown
400,400,3/15/2025,Compactors,-0.029616648,47,35,1,1,5078.56,CUST00401,Patriciaview
406,406,3/9/2019,Compactors,0.024112317,66,35,1,1,5078.56,CUST00407,West Russellview
412,412,3/10/2019,Compactors,0.0310465,67,35,1,1,5078.56,CUST00413,South Phyllishaven
418,418,,Compactors,0.037721796,83,35,1,1,5078.56,CUST00419,Leechester
424,424,3/12/2019,Compactors,0.035710445,74,35,1,1,5078.56,CUST00425,Jonesberg
430,430,,Compactors,0.028760331,77,35,1,1,5078.56,CUST00431,New David
436,436,3/14/2019,Compactors,0.026968037,80,35,1,1,5078.56,CUST00437,North Jennyton
442,442,3/15/2019,Compactors,0.030620333,71,35,1,1,5078.56,CUST00443,Ramseyberg
448,448,3/16/2019,Compactors,0.032464403,96,35,1,1,5078.56,CUST00449,Powellmouth
454,454,3/17/2019,Compactors,0.0378373,69,35,1,1,5078.56,CUST00455,New Nicole
460,460,,Compactors,-0.03203027,53,35,1,1,5078.56,CUST00461,Carolyntown
466,466,3/19/2019,Compactors,0.029959176,61,35,1,1,5078.56,CUST00467,Nicholasport
472,472,3/20/2019,Compactors,0.034874042,67,35,1,1,5078.56,CUST00473,Lake Timothybury
478,478,3/21/2019,Compactors,0.02726277,55,35,1,1,5078.56,CUST00479,Douglaschester
484,484,,Compactors,0.029110823,70,35,1,1,5078.56,CUST00485,New Rodney
490,490,,Compactors,0.027370308,74,35,1,1,5078.56,CUST00491,North Saraville
496,496,3/24/2019,Compactors,0.033687145,62,35,1,1,5078.56,CUST00497,Rogerschester
502,502,3/25/2019,Compactors,0.037494772,67,35,1,1,5078.56,CUST00503,West Tinahaven
508,508,3/26/2019,Compactors,0.035355969,71,35,1,1,5078.56,CUST00509,Perezburgh
514,514,3/27/2019,Compactors,0.036180424,52,35,1,1,5078.56,CUST00515,Reynoldsmouth
520,520,,Compactors,-0.039784925,28,35,1,1,5078.56,CUST00521,Francisfurt
526,526,3/29/2019,Compactors,0.039605696,60,35,1,1,5078.56,CUST00527,South Susanview
532,532,3/30/2019,Compactors,0.031914767,81,35,1,1,5078.56,CUST00533,Tammyport
538,538,3/31/2019,Compactors,0.027449965,70,35,1,1,5078.56,CUST00539,Davischester
544,544,4/1/2019,Compactors,0.034463806,6,35,1,0,5078.56,CUST00545,Amyburgh
550,550,,Compactors,0.038629891,7,35,1,0,5078.56,CUST00551,North David
556,556,4/3/2019,Compactors,0.025637758,19,35,1,0,5078.56,CUST00557,Port Keithberg
562,562,4/4/2019,Compactors,0.028812108,19,35,1,0,5078.56,CUST00563,Port Tannershire
568,568,4/5/2019,Compactors,0.03216967,15,35,1,0,5078.56,CUST00569,Lake Mariahtown
574,574,4/6/2019,Compactors,0.030429155,1,35,1,0,5078.56,CUST00575,Ricestad
580,580,,Compactors,-0.032918451,1,35,1,0,5078.56,CUST00581,South Michaelfurt
586,586,4/8/2019,Compactors,0.029616648,28,35,1,0,5078.56,CUST00587,South Sara
592,592,4/9/2019,Compactors,0.024112317,27,35,1,0,5078.56,CUST00593,Downschester
598,598,4/10/2019,Compactors,0.0310465,39,35,1,0,5078.56,CUST00599,North Samantha
604,604,4/11/2019,Compactors,0.037721796,22,35,1,0,5078.56,CUST00605,Whiteborough
610,610,,Compactors,0.035710445,18,35,1,0,5078.56,CUST00611,Ritahaven
616,616,,Compactors,0.028760331,1,35,1,0,5078.56,CUST00617,Greenstad
622,622,4/14/2019,Compactors,0.026968037,8,35,1,0,5078.56,CUST00623,East Katrina
628,628,4/15/2019,Compactors,0.030620333,17,35,1,0,5078.56,CUST00629,Oconnorburgh
634,634,4/16/2019,Compactors,0.032464403,37,35,1,0,5078.56,CUST00635,Faulknerside
640,640,,Compactors,-0.0378373,1,35,1,0,5078.56,CUST00641,Herreratown
646,646,4/18/2019,Compactors,0.03203027,29,35,1,0,5078.56,CUST00647,Port Susanburgh
652,652,4/19/2019,Compactors,0.029959176,17,35,1,0,5078.56,CUST00653,East Veronica
658,658,4/20/2019,Compactors,0.034874042,15,35,1,0,5078.56,CUST00659,South Patty
664,664,4/21/2019,Compactors,0.02726277,5,35,1,0,5078.56,CUST00665,Danieltown
670,670,,Compactors,0.029110823,17,35,1,0,5078.56,CUST00671,Port Ryan
676,676,4/23/2019,Compactors,0.027370308,18,35,1,0,5078.56,CUST00677,Andreahaven
682,682,,Compactors,0.033687145,33,35,1,0,5078.56,CUST00683,Teresastad
688,688,4/25/2019,Compactors,0.037494772,11,35,1,0,5078.56,CUST00689,East Michelleville
694,694,4/26/2019,Compactors,0.035355969,38,35,1,0,5078.56,CUST00695,Michaelchester
700,700,3/15/2025,Compactors,-0.036180424,1,35,1,0,5078.56,CUST00701,Cameronshire
706,706,4/28/2019,Compactors,0.039784925,34,35,1,0,5078.56,CUST00707,Schneiderborough
712,712,4/29/2019,Compactors,0.039605696,24,35,1,0,5078.56,CUST00713,South Erikaview
718,718,4/30/2019,Compactors,0.031914767,17,35,1,0,5078.56,CUST00719,Douglashaven
724,724,5/1/2019,Compactors,0.034463806,20,35,1,0,5078.56,CUST00725,New Jacquelinechester
730,730,,Compactors,0.038629891,5,35,1,0,5078.56,CUST00731,West Lisaview
736,736,5/3/2019,Compactors,0.025637758,5,35,1,0,5078.56,CUST00737,Smithville
742,742,5/4/2019,Compactors,0.028812108,11,35,1,0,5078.56,CUST00743,Vasquezview
748,748,,Compactors,0.03216967,24,35,1,0,5078.56,CUST00749,Lake Christopher
754,754,5/6/2019,Compactors,0.030429155,12,35,1,0,5078.56,CUST00755,Markshire
760,760,,Compactors,-0.032918451,1,35,1,0,5078.56,CUST00761,Martinezberg
766,766,5/8/2019,Compactors,0.029616648,17,35,1,0,5078.56,CUST00767,Lopezside
772,772,5/9/2019,Compactors,0.024112317,4,35,1,0,5078.56,CUST00773,Thomasbury
778,778,5/10/2019,Compactors,0.0310465,21,35,1,0,5078.56,CUST00779,Port Samantha
784,784,5/11/2019,Compactors,0.037721796,34,35,1,0,5078.56,CUST00785,South Melissa
790,790,,Compactors,0.035710445,26,35,1,0,5078.56,CUST00791,Port Emily
796,796,5/13/2019,Compactors,0.028760331,13,35,1,0,5078.56,CUST00797,New Gregory
802,802,5/14/2019,Compactors,0.026968037,23,35,1,0,5078.56,CUST00803,Jamiebury
808,808,5/15/2019,Compactors,0.030620333,11,35,1,0,5078.56,CUST00809,Port Brianland
814,814,,Compactors,0.032464403,19,35,1,0,5078.56,CUST00815,Markmouth
820,820,,Compactors,-0.0378373,1,35,1,0,5078.56,CUST00821,Lake Bobbyhaven
826,826,5/18/2019,Compactors,0.03203027,9,35,1,0,5078.56,CUST00827,Port Cynthia
832,832,5/19/2019,Compactors,0.029959176,10,35,1,0,5078.56,CUST00833,East Katelynfort
838,838,5/20/2019,Compactors,0.034874042,25,35,1,0,5078.56,CUST00839,Andersonfort
844,844,5/21/2019,Compactors,0.02726277,17,35,1,0,5078.56,CUST00845,Amyside
850,850,3/15/2025,Compactors,0.029110823,17,35,1,0,5078.56,CUST00851,West Alexville
856,856,5/23/2019,Compactors,0.027370308,29,35,1,0,5078.56,CUST00857,Port Jared
862,862,5/24/2019,Compactors,0.033687145,19,35,1,0,5078.56,CUST00863,Lake Josephtown
868,868,5/25/2019,Compactors,0.037494772,21,35,1,0,5078.56,CUST00869,Lake Ericville
874,874,5/26/2019,Compactors,0.035355969,20,35,1,0,5078.56,CUST00875,Port Jenniferborough
880,880,,Compactors,-0.036180424,1,35,1,0,5078.56,CUST00881,Port Meghanberg
886,886,5/28/2019,Compactors,0.039784925,18,35,1,0,5078.56,CUST00887,Port Lisaborough
892,892,5/29/2019,Compactors,0.039605696,17,35,1,0,5078.56,CUST00893,Lake Ronaldview
898,898,5/30/2019,Compactors,0.031914767,14,35,1,0,5078.56,CUST00899,New Ashleyton
904,904,5/31/2019,Compactors,0.027449965,13,35,1,0,5078.56,CUST00905,West Kelseyfort
910,910,,Compactors,0.034463806,5,35,1,0,5078.56,CUST00911,Georgeport
916,916,6/2/2019,Compactors,0.038629891,18,35,1,0,5078.56,CUST00917,Irwinside
922,922,6/3/2019,Compactors,0.025637758,1,35,1,0,5078.56,CUST00923,Gomezmouth
928,928,6/4/2019,Compactors,0.028812108,16,35,1,0,5078.56,CUST00929,West Stephanie
934,934,6/5/2019,Compactors,0.03216967,8,35,1,0,5078.56,CUST00935,Joshuaside
940,940,,Compactors,-0.030429155,1,35,1,0,5078.56,CUST00941,New Andrew
946,946,,Compactors,0.032918451,23,35,1,0,5078.56,CUST00947,West Frankbury
952,952,6/8/2019,Compactors,0.029616648,15,35,1,0,5078.56,CUST00953,Port Maurice
958,958,6/9/2019,Compactors,0.024112317,30,35,1,0,5078.56,CUST00959,Lake Cheryl
964,964,6/10/2019,Compactors,0.0310465,26,35,1,0,5078.56,CUST00965,Moniquehaven
970,970,,Compactors,0.037721796,31,35,1,0,5078.56,CUST00971,Normanchester
976,976,6/12/2019,Compactors,0.035710445,16,35,1,0,5078.56,CUST00977,Jamiefurt
982,982,6/13/2019,Compactors,0.028760331,7,35,1,0,5078.56,CUST00983,Andreaborough
988,988,6/14/2019,Compactors,0.026968037,22,35,1,0,5078.56,CUST00989,North Lorraine
994,994,6/15/2019,Compactors,0.030620333,19,35,1,0,5078.56,CUST00995,Perrytown
1000,1000,3/15/2025,Compactors,-0.032464403,1,35,1,0,5078.56,CUST01001,Carlosfort
1006,1006,6/17/2019,Compactors,0.0378373,20,35,1,0,5078.56,CUST01007,Banksfurt
1012,1012,,Compactors,0.03203027,16,35,1,0,5078.56,CUST01013,Armstrongmouth
1018,1018,6/19/2019,Compactors,0.029959176,7,35,1,0,5078.56,CUST01019,Scotthaven
1024,1024,6/20/2019,Compactors,0.034874042,13,35,1,0,5078.56,CUST01025,New Mary
1030,1030,,Compactors,0.02726277,1,35,1,0,5078.56,CUST01031,West Stacy
1036,1036,6/22/2019,Compactors,0.029110823,21,35,1,0,5078.56,CUST01037,Lake Sandy
1042,1042,6/23/2019,Compactors,0.027370308,1,35,1,0,5078.56,CUST01043,Lake Daniel
1048,1048,6/24/2019,Compactors,0.033687145,19,35,1,0,5078.56,CUST01049,South Joshuaberg
1054,1054,6/25/2019,Compactors,0.037494772,18,35,1,0,5078.56,CUST01055,Lake Anne
1060,1060,,Compactors,-0.035355969,1,35,1,0,5078.56,CUST01061,Joseberg
1066,1066,6/27/2019,Compactors,0.036180424,18,35,1,0,5078.56,CUST01067,Lawrencemouth
1072,1072,6/28/2019,Compactors,0.039784925,26,35,1,0,5078.56,CUST01073,South Christopherstad
1078,1078,,Compactors,0.039605696,4,35,1,0,5078.56,CUST01079,Smithport
1084,1084,6/30/2019,Compactors,0.031914767,1,35,1,0,5078.56,CUST01085,East Oliviamouth
1090,1090,,Compactors,0.034463806,34,35,1,0,9139.84,CUST01091,Port Maxbury
1096,1096,7/2/2019,Compactors,0.038629891,25,35,1,0,9139.84,CUST01097,Paulside
1102,1102,7/3/2019,Compactors,0.025637758,34,35,1,0,9139.84,CUST01103,Karenmouth
1108,1108,7/4/2019,Compactors,0.028812108,17,35,1,0,9139.84,CUST01109,East Frankview
1114,1114,7/5/2019,Compactors,0.03216967,17,35,1,0,9139.84,CUST01115,North Davidland
1120,1120,,Compactors,-0.030429155,1,35,1,0,9139.84,CUST01121,Alexanderville
1126,1126,7/7/2019,Compactors,0.032918451,7,35,1,0,9139.84,CUST01127,Lake Wendy
1132,1132,7/8/2019,Compactors,0.029616648,15,35,1,0,9139.84,CUST01133,Sheilachester
1138,1138,7/9/2019,Compactors,0.024112317,31,35,1,0,9139.84,CUST01139,Frankview
1144,1144,,Compactors,0.0310465,6,35,1,0,9139.84,CUST01145,West Jerrytown
1150,1150,3/15/2025,Compactors,0.037721796,38,35,1,0,9139.84,CUST01151,Jamesbury
1156,1156,7/12/2019,Compactors,0.035710445,22,35,1,0,9139.84,CUST01157,West Jasmine
1162,1162,7/13/2019,Compactors,0.028760331,11,35,1,0,9139.84,CUST01163,Lake Mark
1168,1168,7/14/2019,Compactors,0.026968037,14,35,1,0,9139.84,CUST01169,Abbottborough
1174,1174,7/15/2019,Compactors,0.030620333,28,35,1,0,9139.84,CUST01175,New Tammystad
1180,1180,,Compactors,-0.032464403,1,35,1,0,9139.84,CUST01181,Lake Nicholasside
1186,1186,7/17/2019,Compactors,0.0378373,26,35,1,0,9139.84,CUST01187,South Elizabeth
1192,1192,7/18/2019,Compactors,0.03203027,4,35,1,0,9139.84,CUST01193,Madisonview
1198,1198,7/19/2019,Compactors,0.029959176,25,35,1,0,9139.84,CUST01199,South Davidton
1204,1204,7/20/2019,Compactors,0.034874042,4,35,1,0,9139.84,CUST01205,East Lawrence
1210,1210,,Compactors,0.02726277,11,35,1,0,9139.84,CUST01211,Riosport
1216,1216,7/22/2019,Compactors,0.029110823,13,35,1,0,9139.84,CUST01217,Nicholasview
1222,1222,7/23/2019,Compactors,0.027370308,1,35,1,0,9139.84,CUST01223,North Justin
1228,1228,7/24/2019,Compactors,0.033687145,12,35,1,0,9139.84,CUST01229,Waynemouth
1234,1234,7/25/2019,Compactors,0.037494772,40,35,1,0,9139.84,CUST01235,Brandonbury
1240,1240,,Compactors,-0.035355969,1,35,1,0,9139.84,CUST01241,South Jocelyn
1246,1246,7/27/2019,Compactors,0.036180424,26,35,1,0,9139.84,CUST01247,North Jasminhaven
1252,1252,7/28/2019,Compactors,0.039784925,22,35,1,0,9139.84,CUST01253,Elainechester
1258,1258,7/29/2019,Compactors,0.039605696,20,35,1,0,9139.84,CUST01259,Sotomouth
1264,1264,7/30/2019,Compactors,0.031914767,19,35,1,0,9139.84,CUST01265,Torresshire
1270,1270,,Compactors,0.027449965,23,35,1,0,9139.84,CUST01271,South Jamesshire
1276,1276,,Compactors,0.034463806,6,35,1,0,10074.14,CUST01277,New Pamelafurt
1282,1282,8/2/2019,Compactors,0.038629891,27,35,1,0,10074.14,CUST01283,South Loristad
1288,1288,8/3/2019,Compactors,0.025637758,26,35,1,0,10074.14,CUST01289,Lake Zachary
1294,1294,8/4/2019,Compactors,0.028812108,16,35,1,0,10074.14,CUST01295,South Pamela
1300,1300,3/15/2025,Compactors,-0.03216967,1,35,1,0,10074.14,CUST01301,Brandistad
1306,1306,8/6/2019,Compactors,0.030429155,21,35,1,0,10074.14,CUST01307,North Derrickmouth
1312,1312,8/7/2019,Compactors,0.032918451,1,35,1,0,10074.14,CUST01313,Port Robert
1318,1318,8/8/2019,Compactors,0.029616648,36,35,1,0,10074.14,CUST01319,Conradchester
1324,1324,8/9/2019,Compactors,0.024112317,1,35,1,0,10074.14,CUST01325,Troystad
1330,1330,,Compactors,0.0310465,25,35,1,0,10074.14,CUST01331,North Richard
1336,1336,8/11/2019,Compactors,0.037721796,32,35,1,0,10074.14,CUST01337,Lisaland
1342,1342,,Compactors,0.035710445,8,35,1,0,10074.14,CUST01343,Michaelhaven
1348,1348,8/13/2019,Compactors,0.028760331,3,35,1,0,10074.14,CUST01349,South Carmenshire
1354,1354,8/14/2019,Compactors,0.026968037,10,35,1,0,10074.14,CUST01355,Port Dylan
1360,1360,,Compactors,-0.030620333,1,35,1,0,10074.14,CUST01361,Courtneychester
1366,1366,8/16/2019,Compactors,0.032464403,19,35,1,0,10074.14,CUST01367,Port Scotttown
1372,1372,8/17/2019,Compactors,0.0378373,31,35,1,0,10074.14,CUST01373,Holmesview
1378,1378,8/18/2019,Compactors,0.03203027,2,35,1,0,10074.14,CUST01379,Tammyland
1384,1384,8/19/2019,Compactors,0.029959176,6,35,1,0,10074.14,CUST01385,West Bethfurt
1390,1390,,Compactors,0.034874042,12,35,1,0,10074.14,CUST01391,South Kristy
1396,1396,8/21/2019,Compactors,0.02726277,16,35,1,0,10074.14,CUST01397,Sanchezport
1402,1402,8/22/2019,Compactors,0.029110823,23,35,1,0,10074.14,CUST01403,South Ericside
1408,1408,,Compactors,0.027370308,25,35,1,0,10074.14,CUST01409,North Christopher
1414,1414,8/24/2019,Compactors,0.033687145,18,35,1,0,10074.14,CUST01415,Bellton
1420,1420,,Compactors,-0.037494772,1,35,1,0,10074.14,CUST01421,Robertsville
1426,1426,8/26/2019,Compactors,0.035355969,25,35,1,0,10074.14,CUST01427,North Sarahbury
1432,1432,8/27/2019,Compactors,0.036180424,23,35,1,0,10074.14,CUST01433,East Keith
1438,1438,8/28/2019,Compactors,0.039784925,34,35,1,0,10074.14,CUST01439,Michaelberg
1444,1444,8/29/2019,Compactors,0.039605696,10,35,1,0,10074.14,CUST01445,Brighttown
1450,1450,3/15/2025,Compactors,0.031914767,20,35,1,0,10074.14,CUST01451,Andersonfurt
1456,1456,8/31/2019,Compactors,0.027449965,1,35,1,0,10074.14,CUST01457,Port Timothy
1462,1462,9/1/2019,Compactors,0.034463806,72,35,1,1,10074.14,CUST01463,New Jeffrey
1468,1468,9/2/2019,Compactors,0.038629891,79,35,1,1,10074.14,CUST01469,East Briana
1474,1474,,Compactors,0.025637758,69,35,1,1,10074.14,CUST01475,Theodorefort
1480,1480,,Compactors,-0.028812108,32,35,1,1,10074.14,CUST01481,Lake Kevin
1486,1486,9/5/2019,Compactors,0.03216967,64,35,1,1,10074.14,CUST01487,North Raymondhaven
1492,1492,9/6/2019,Compactors,0.030429155,54,35,1,1,10074.14,CUST01493,Paulland
1498,1498,9/7/2019,Compactors,0.032918451,87,35,1,1,10074.14,CUST01499,Joshualand
1504,1504,9/8/2019,Compactors,0.029616648,74,35,1,1,10074.14,CUST01505,New Donaldchester
1510,1510,,Compactors,0.024112317,76,35,1,1,10074.14,CUST01511,Kevintown
1516,1516,9/10/2019,Compactors,0.0310465,53,35,1,1,10074.14,CUST01517,Port Mary
1522,1522,9/11/2019,Compactors,0.037721796,73,35,1,1,10074.14,CUST01523,West Victorburgh
1528,1528,9/12/2019,Compactors,0.035710445,93,35,1,1,10074.14,CUST01529,Port Kevin
1534,1534,9/13/2019,Compactors,0.028760331,86,35,1,1,10074.14,CUST01535,Rodriguezstad
1540,1540,,Compactors,-0.026968037,43,35,1,1,10074.14,CUST01541,Villashire
1546,1546,9/15/2019,Compactors,0.030620333,57,35,1,1,10074.14,CUST01547,North Rebeccaberg
1552,1552,9/16/2019,Compactors,0.032464403,65,35,1,1,10074.14,CUST01553,Ginamouth
1558,1558,9/17/2019,Compactors,0.0378373,84,35,1,1,10074.14,CUST01559,South Rodneyport
1564,1564,9/18/2019,Compactors,0.03203027,55,35,1,1,10074.14,CUST01565,Suttonhaven
1570,1570,,Compactors,0.029959176,76,35,1,1,10074.14,CUST01571,Courtneyview
1576,1576,9/20/2019,Compactors,0.034874042,79,35,1,1,10074.14,CUST01577,Lake Angelatown
1582,1582,9/21/2019,Compactors,0.02726277,75,35,1,1,10074.14,CUST01583,Cherylberg
1588,1588,9/22/2019,Compactors,0.029110823,70,35,1,1,10074.14,CUST01589,Carsonhaven
1594,1594,9/23/2019,Compactors,0.027370308,82,35,1,1,10074.14,CUST01595,Lake Paula
1600,1600,3/15/2025,Compactors,-0.033687145,35,35,1,1,10074.14,CUST01601,Turnerside
1606,1606,,Compactors,0.037494772,82,35,1,1,10074.14,CUST01607,Karafurt
1612,1612,9/26/2019,Compactors,0.035355969,68,35,1,1,10074.14,CUST01613,West Ianburgh
1618,1618,9/27/2019,Compactors,0.036180424,74,35,1,1,10074.14,CUST01619,Isabellaland
1624,1624,9/28/2019,Compactors,0.039784925,48,35,1,1,10074.14,CUST01625,South Joshua
1630,1630,,Compactors,0.039605696,36,35,1,1,10074.14,CUST01631,Zunigafurt
1636,1636,9/30/2019,Compactors,0.031914767,68,35,1,1,10074.14,CUST01637,Gallowayshire
1642,1642,10/1/2019,Compactors,0.034463806,59,35,1,1,12619.54,CUST01643,Thomasfurt
1648,1648,10/2/2019,Compactors,0.038629891,67,35,1,1,12619.54,CUST01649,Hermanland
1654,1654,10/3/2019,Compactors,0.025637758,61,35,1,1,12619.54,CUST01655,Lake Sarah
1660,1660,,Compactors,-0.028812108,40,35,1,1,12619.54,CUST01661,North Matthewtown
1666,1666,10/5/2019,Compactors,0.03216967,61,35,1,1,12619.54,CUST01667,North Howard
1672,1672,,Compactors,0.030429155,59,35,1,1,12619.54,CUST01673,Lake Michael
1678,1678,10/7/2019,Compactors,0.032918451,58,35,1,1,12619.54,CUST01679,North Miranda
1684,1684,10/8/2019,Compactors,0.029616648,68,35,1,1,12619.54,CUST01685,Buckleyborough
1690,1690,,Compactors,0.024112317,82,35,1,1,12619.54,CUST01691,New Lindahaven
1696,1696,10/10/2019,Compactors,0.0310465,49,35,1,1,12619.54,CUST01697,Woodborough
1702,1702,10/11/2019,Compactors,0.037721796,79,35,1,1,12619.54,CUST01703,Lake Amy
1708,1708,10/12/2019,Compactors,0.035710445,74,35,1,1,12619.54,CUST01709,West Hollystad
1714,1714,10/13/2019,Compactors,0.028760331,78,35,1,1,12619.54,CUST01715,Millerport
1720,1720,,Compactors,-0.026968037,36,35,1,1,12619.54,CUST01721,East Timothy
1726,1726,10/15/2019,Compactors,0.030620333,71,35,1,1,12619.54,CUST01727,New Keithland
1732,1732,10/16/2019,Compactors,0.032464403,74,35,1,1,12619.54,CUST01733,Port Rickyside
1738,1738,,Compactors,0.0378373,62,35,1,1,12619.54,CUST01739,Georgemouth
